Order_ID,Order_Date,City,Restaurant_Name,Cuisine_Type,Order_Amount,Discount_Applied,Discount_Amount,Final_Amount,Payment_Method,Delivery_Time_Minutes,Distance_km,Rider_Rating,Customer_Rating,Order_Status
ORD709,2026-02-22,Chennai,Biryani House,Indian,361.43,No,50.0,311.43,Cash,40,26.97,3.0,3.5,Cancelled
ORD710,2026-02-22,Pune,Urban Tandoor,Japanese,925.65,Yes,,925.65,UPI,76,23.99,2.7,3.4,Cancelled
ORD711,2026-02-22,Mumbai,Biryani House,Fast Food,1187.25,No,0.0,1187.25,UPI,46,21.72,4.7,4.2,Delayed
ORD712,2026-02-22,Chennai,Urban Tandoor,Fast Food,1439.96,,50.0,1389.96,UPI,70,25.25,4.6,4.5,Cancelled
ORD713,2026-02-22,Hyderabad,Curry Kingdom,Italian,1047.43,No,100.0,947.4300000000001,Card,65,9.28,3.8,3.5,Delayed
ORD714,2026-02-22,Mumbai,Food Factory,Fast Food,1668.11,No,100.0,1568.11,UPI,55,26.59,3.7,2.2,Cancelled
ORD715,2026-02-22,Hyderabad,Food Factory,Japanese,867.48,Yes,100.0,767.48,Cash,118,1.45,3.2,2.6,Delivered
ORD716,2026-02-22,Hyderabad,Sushi Spot,Chinese,227.67,Yes,0.0,227.67,Card,20,12.29,3.9,4.9,Cancelled
ORD717,2026-02-22,Bangalore,Food Factory,Indian,273.14,,0.0,273.14,Wallet,71,29.47,3.6,3.5,Delivered
ORD718,2026-02-22,Delhi,Food Factory,Italian,1980.05,,0.0,1980.05,Wallet,34,29.92,3.9,3.0,Delivered
ORD719,2026-02-22,Chennai,Pizza Palace,Chinese,557.21,Yes,50.0,507.21000000000004,Cash,68,22.15,4.0,4.1,Cancelled
ORD720,2026-02-22,Chennai,Biryani House,Fast Food,842.79,Yes,50.0,792.79,Wallet,74,21.96,4.1,4.1,Cancelled
ORD721,2026-02-22,Hyderabad,Burger Town,Japanese,165.47,,150.0,15.469999999999999,Card,16,20.19,3.7,2.0,Delivered
ORD722,2026-02-22,Bangalore,Burger Town,Chinese,1638.32,Yes,0.0,1638.32,UPI,75,4.01,2.6,3.7,Delivered
ORD723,2026-02-22,Pune,Urban Tandoor,Japanese,938.23,No,0.0,938.23,Cash,72,23.68,4.4,4.4,Delayed
ORD724,2026-02-22,Hyderabad,Spice Hub,Japanese,1108.31,No,50.0,1058.31,Wallet,95,1.42,3.0,4.1,Delayed
ORD725,2026-02-22,Chennai,Biryani House,Fast Food,865.25,,50.0,815.25,Wallet,106,6.65,4.7,4.2,Delivered
ORD726,2026-02-22,Pune,Pizza Palace,Italian,1830.22,Yes,100.0,1730.22,Cash,101,18.56,3.6,4.3,Cancelled
ORD727,2026-02-22,Mumbai,Urban Tandoor,Italian,1727.28,No,100.0,1627.28,Cash,100,22.99,3.3,3.2,Delivered
ORD728,2026-02-22,Delhi,Urban Tandoor,Indian,1468.64,Yes,0.0,1468.64,Card,30,6.87,3.3,2.7,Delivered
ORD729,2026-02-22,Pune,Pizza Palace,Chinese,547.59,Yes,150.0,397.59000000000003,UPI,108,26.19,4.3,4.2,Delayed
ORD730,2026-02-22,Delhi,Sushi Spot,Italian,1182.17,No,100.0,1082.17,Cash,104,21.19,3.5,4.5,Delivered
ORD731,2026-02-22,Hyderabad,Urban Tandoor,Chinese,1370.09,,50.0,1320.09,UPI,110,13.5,3.9,3.6,Cancelled
ORD732,2026-02-22,Hyderabad,Spice Hub,Fast Food,1328.01,,50.0,1278.01,Wallet,81,19.45,3.3,2.8,Delivered
ORD733,2026-02-22,Bangalore,Sushi Spot,Indian,503.21,Yes,100.0,403.21,Cash,27,19.99,4.6,2.2,Delivered
ORD734,2026-02-22,Hyderabad,Urban Tandoor,Italian,1587.06,Yes,100.0,1487.06,UPI,93,23.56,4.4,2.6,Cancelled
ORD735,2026-02-22,Chennai,Spice Hub,Fast Food,313.51,,50.0,263.51,UPI,115,22.69,2.9,2.7,Cancelled
ORD736,2026-02-22,Chennai,Sushi Spot,Italian,1008.38,No,,1008.38,Cash,36,1.98,4.7,2.7,Delayed
ORD737,2026-02-22,Mumbai,Sushi Spot,Fast Food,1181.07,,150.0,1031.07,UPI,60,20.34,3.3,4.7,Delayed
ORD738,2026-02-22,Hyderabad,Urban Tandoor,Italian,1793.02,No,0.0,1793.02,Wallet,118,22.35,3.6,4.0,Delayed
ORD739,2026-02-22,Delhi,Curry Kingdom,Chinese,324.51,,50.0,274.51,Wallet,22,8.22,3.9,2.2,Delivered
ORD740,2026-02-22,Delhi,Pizza Palace,Japanese,325.6,,0.0,325.6,Card,34,27.19,4.8,4.4,Delivered
ORD741,2026-02-22,Bangalore,Food Factory,Indian,1397.38,Yes,150.0,1247.38,Wallet,81,29.93,3.1,2.1,Delivered
ORD742,2026-02-22,Mumbai,Spice Hub,Chinese,910.7,Yes,0.0,910.7,Cash,49,1.65,3.4,4.4,Delayed
ORD743,2026-02-22,Bangalore,Spice Hub,Indian,1197.43,No,100.0,1097.43,UPI,62,10.05,2.5,2.1,Delivered
ORD744,2026-02-22,Delhi,Urban Tandoor,Chinese,1845.72,No,50.0,1795.72,Cash,63,23.11,2.6,4.5,Cancelled
ORD745,2026-02-22,Chennai,Burger Town,Fast Food,1296.12,,100.0,1196.12,Cash,113,28.21,3.5,3.2,Cancelled
ORD746,2026-02-22,Mumbai,Curry Kingdom,Japanese,872.6,Yes,0.0,872.6,UPI,82,29.73,4.4,3.3,Delayed
ORD747,2026-02-22,Hyderabad,Biryani House,Chinese,1458.68,,100.0,1358.68,Cash,57,17.79,3.9,4.6,Delivered
ORD748,2026-02-22,Hyderabad,Burger Town,Chinese,851.39,,,851.39,Card,112,10.92,3.8,2.6,Cancelled
ORD749,2026-02-22,Hyderabad,Burger Town,Chinese,1991.92,Yes,0.0,1991.92,Cash,26,15.33,4.7,3.4,Delivered
ORD750,2026-02-22,Bangalore,Biryani House,Indian,1888.87,No,100.0,1788.87,Wallet,28,2.55,3.6,4.0,Delivered
ORD751,2026-02-22,Bangalore,Pizza Palace,Indian,1403.43,,0.0,1403.43,UPI,96,4.19,4.8,3.9,Delivered
ORD752,2026-02-22,Hyderabad,Spice Hub,Chinese,250.62,,50.0,200.62,UPI,73,21.22,4.1,2.8,Delivered
ORD753,2026-02-22,Chennai,Urban Tandoor,Italian,438.98,Yes,50.0,388.98,UPI,78,24.5,3.5,2.6,Delayed
ORD754,2026-02-22,Mumbai,Urban Tandoor,Japanese,228.33,Yes,0.0,228.33,Card,61,14.13,4.9,2.2,Delivered
ORD755,2026-02-22,Chennai,Sushi Spot,Fast Food,1417.98,No,100.0,1317.98,UPI,47,18.68,4.2,4.5,Delayed
ORD756,2026-02-22,Hyderabad,Burger Town,Chinese,1635.2,,100.0,1535.2,UPI,108,27.4,4.1,4.9,Delivered
ORD757,2026-02-22,Pune,Pizza Palace,Italian,1780.99,Yes,,1780.99,Cash,80,17.61,3.2,4.8,Cancelled
ORD758,2026-02-22,Hyderabad,Curry Kingdom,Indian,1228.9,No,150.0,1078.9,Wallet,86,3.75,4.0,4.1,Cancelled
ORD759,2026-02-22,Pune,Food Factory,Fast Food,273.08,Yes,,273.08,Card,104,3.45,4.0,4.6,Delivered
ORD760,2026-02-22,Hyderabad,Urban Tandoor,Italian,1783.39,Yes,150.0,1633.39,Wallet,76,18.31,3.8,4.9,Delayed
ORD761,2026-02-22,Delhi,Pizza Palace,Indian,1414.39,Yes,150.0,1264.39,Card,41,22.39,3.2,4.4,Delayed
ORD762,2026-02-22,Pune,Biryani House,Indian,1994.89,No,,1994.89,Cash,98,7.27,4.2,3.8,Cancelled
ORD763,2026-02-22,Mumbai,Urban Tandoor,Italian,1295.13,No,150.0,1145.13,Cash,93,25.57,2.7,3.0,Cancelled
ORD764,2026-02-22,Delhi,Burger Town,Japanese,273.98,No,100.0,173.98000000000002,Wallet,26,24.69,4.6,4.8,Delayed
ORD765,2026-02-22,Mumbai,Spice Hub,Chinese,307.44,No,150.0,157.44,UPI,25,23.89,3.5,2.5,Delayed
ORD766,2026-02-22,Hyderabad,Biryani House,Chinese,1028.66,,0.0,1028.66,Cash,64,8.79,2.8,2.5,Delayed
ORD767,2026-02-22,Chennai,Biryani House,Japanese,422.46,,,422.46,Cash,17,29.57,2.9,2.3,Delayed
ORD768,2026-02-22,Mumbai,Curry Kingdom,Chinese,166.11,,50.0,116.11000000000001,Wallet,37,24.15,3.3,2.9,Delayed
ORD769,2026-02-22,Bangalore,Urban Tandoor,Indian,580.14,,,580.14,UPI,74,24.97,3.4,3.1,Cancelled
ORD770,2026-02-22,Chennai,Sushi Spot,Indian,709.59,,,709.59,Cash,50,7.1,4.5,2.4,Delayed
ORD771,2026-02-22,Delhi,Urban Tandoor,Chinese,783.89,,100.0,683.89,Cash,102,5.49,2.7,3.5,Cancelled
ORD772,2026-02-22,Bangalore,Food Factory,Indian,709.48,Yes,150.0,559.48,Cash,106,18.9,2.9,3.4,Delivered
ORD773,2026-02-22,Chennai,Biryani House,Fast Food,1594.03,No,0.0,1594.03,Cash,38,19.1,3.2,3.5,Delivered
ORD774,2026-02-22,Bangalore,Food Factory,Fast Food,302.2,,,302.2,UPI,109,9.89,4.6,2.2,Cancelled
ORD775,2026-02-22,Mumbai,Curry Kingdom,Japanese,924.42,No,0.0,924.42,Wallet,23,6.53,3.4,3.6,Delayed
ORD776,2026-02-22,Delhi,Biryani House,Indian,1984.78,Yes,50.0,1934.78,Cash,31,26.0,3.3,3.6,Delayed
ORD777,2026-02-22,Chennai,Food Factory,Fast Food,1704.2,No,100.0,1604.2,UPI,95,23.19,4.9,2.0,Delayed
ORD778,2026-02-22,Delhi,Food Factory,Italian,1117.11,No,50.0,1067.11,Card,91,22.51,3.7,3.4,Delayed
ORD779,2026-02-22,Mumbai,Food Factory,Indian,1700.73,No,50.0,1650.73,Wallet,85,4.39,4.5,2.4,Cancelled
ORD780,2026-02-22,Mumbai,Urban Tandoor,Chinese,1442.28,No,50.0,1392.28,Cash,73,23.11,2.8,2.6,Delayed
ORD781,2026-02-22,Pune,Urban Tandoor,Chinese,1910.17,Yes,,1910.17,Wallet,115,15.79,4.3,3.5,Cancelled
ORD782,2026-02-22,Bangalore,Curry Kingdom,Italian,1758.77,Yes,100.0,1658.77,Wallet,68,7.66,3.9,3.1,Delivered
ORD783,2026-02-22,Delhi,Urban Tandoor,Fast Food,1374.08,No,0.0,1374.08,UPI,116,4.82,4.6,2.5,Delayed
ORD784,2026-02-22,Mumbai,Spice Hub,Chinese,1730.38,No,100.0,1630.38,Wallet,17,6.3,4.6,2.9,Delayed
ORD785,2026-02-22,Bangalore,Burger Town,Fast Food,1865.18,,,1865.18,Card,86,17.2,3.4,4.4,Delayed
ORD786,2026-02-22,Pune,Curry Kingdom,Italian,617.68,No,100.0,517.68,UPI,24,11.65,2.7,3.7,Delayed
ORD787,2026-02-22,Delhi,Pizza Palace,Fast Food,1713.47,Yes,0.0,1713.47,Wallet,83,6.08,4.2,2.7,Delivered
ORD788,2026-02-22,Chennai,Spice Hub,Italian,553.68,Yes,50.0,503.67999999999995,Cash,98,8.24,3.2,2.0,Delivered
ORD789,2026-02-22,Chennai,Curry Kingdom,Japanese,1760.74,Yes,50.0,1710.74,Wallet,63,19.19,4.4,2.5,Delayed
ORD790,2026-02-22,Bangalore,Urban Tandoor,Italian,997.9,No,100.0,897.9,Card,29,6.79,3.2,2.7,Delivered
ORD791,2026-02-22,Chennai,Sushi Spot,Chinese,1904.73,No,100.0,1804.73,UPI,37,9.45,3.0,2.7,Cancelled
ORD792,2026-02-22,Pune,Pizza Palace,Italian,1830.6,No,0.0,1830.6,Wallet,53,1.19,4.4,4.1,Delayed
ORD793,2026-02-22,Bangalore,Burger Town,Indian,1288.22,,150.0,1138.22,Wallet,96,15.87,4.3,4.8,Cancelled
ORD794,2026-02-22,Delhi,Curry Kingdom,Fast Food,845.24,,50.0,795.24,Wallet,108,14.79,4.2,4.3,Delivered
ORD795,2026-02-22,Chennai,Pizza Palace,Indian,234.09,No,0.0,234.09,Cash,95,15.81,4.0,4.7,Delivered
ORD796,2026-02-22,Pune,Curry Kingdom,Fast Food,1093.23,Yes,,1093.23,Wallet,109,4.58,4.1,2.8,Cancelled
ORD797,2026-02-22,Mumbai,Sushi Spot,Indian,1728.02,,,1728.02,Cash,23,25.34,2.9,2.1,Delivered
ORD798,2026-02-22,Chennai,Spice Hub,Indian,980.72,No,150.0,830.72,Card,23,10.74,3.7,4.3,Delivered
ORD799,2026-02-22,Delhi,Biryani House,Italian,1842.69,No,100.0,1742.69,Cash,22,9.15,2.9,3.1,Delivered
ORD800,2026-02-22,Bangalore,Spice Hub,Indian,1632.67,No,0.0,1632.67,Wallet,76,2.61,3.9,4.0,Cancelled
ORD801,2026-02-22,Mumbai,Spice Hub,Japanese,539.95,Yes,150.0,389.95000000000005,Card,107,25.84,4.6,4.8,Delivered
ORD802,2026-02-22,Pune,Urban Tandoor,Fast Food,826.89,Yes,150.0,676.89,Cash,116,1.56,4.6,3.6,Delayed
ORD803,2026-02-22,Delhi,Sushi Spot,Fast Food,1584.2,Yes,150.0,1434.2,Card,113,13.14,3.2,3.0,Delivered
ORD804,2026-02-22,Bangalore,Sushi Spot,Chinese,693.49,No,50.0,643.49,Wallet,118,28.06,3.2,3.8,Delayed
ORD805,2026-02-22,Pune,Urban Tandoor,Indian,1405.22,,150.0,1255.22,Card,116,9.57,4.0,3.8,Delivered
ORD806,2026-02-22,Delhi,Sushi Spot,Chinese,1086.71,,50.0,1036.71,UPI,100,9.05,3.2,4.9,Delayed
ORD807,2026-02-22,Pune,Biryani House,Fast Food,169.03,Yes,0.0,169.03,Wallet,46,16.75,3.4,3.3,Delivered
ORD808,2026-02-22,Pune,Pizza Palace,Chinese,1619.79,No,0.0,1619.79,UPI,113,5.13,3.3,4.5,Delayed
ORD809,2026-02-22,Pune,Curry Kingdom,Indian,314.63,No,0.0,314.63,UPI,62,25.2,4.8,2.6,Delayed
ORD810,2026-02-22,Delhi,Spice Hub,Italian,839.14,Yes,0.0,839.14,Wallet,18,6.76,2.9,2.7,Delayed
ORD811,2026-02-22,Bangalore,Biryani House,Japanese,1463.75,No,0.0,1463.75,Card,45,5.36,4.9,3.3,Delivered
ORD812,2026-02-22,Hyderabad,Burger Town,Japanese,1077.81,,0.0,1077.81,Cash,38,14.66,4.2,4.3,Delivered
ORD813,2026-02-22,Bangalore,Sushi Spot,Japanese,1544.66,,50.0,1494.66,Wallet,24,6.14,3.2,2.3,Cancelled
ORD814,2026-02-22,Pune,Urban Tandoor,Fast Food,1891.84,Yes,100.0,1791.84,UPI,29,14.41,4.7,2.7,Cancelled
ORD815,2026-02-22,Delhi,Food Factory,Fast Food,1476.67,Yes,50.0,1426.67,Wallet,101,26.65,4.7,4.7,Cancelled
ORD816,2026-02-22,Chennai,Burger Town,Japanese,730.67,No,,730.67,Cash,69,4.1,3.6,4.2,Cancelled
ORD817,2026-02-22,Mumbai,Sushi Spot,Indian,1889.41,Yes,150.0,1739.41,UPI,35,13.47,4.6,2.4,Delivered
ORD818,2026-02-22,Hyderabad,Spice Hub,Fast Food,1509.61,,,1509.61,Card,111,4.39,4.2,4.8,Delayed
ORD819,2026-02-22,Pune,Biryani House,Japanese,403.62,No,150.0,253.62,UPI,93,13.58,2.9,2.3,Delivered
ORD820,2026-02-22,Pune,Sushi Spot,Fast Food,1161.39,No,150.0,1011.3900000000001,Card,61,1.44,4.0,2.3,Cancelled
ORD821,2026-02-22,Pune,Pizza Palace,Chinese,1765.09,No,50.0,1715.09,Cash,118,20.05,4.7,3.2,Delayed
ORD822,2026-02-22,Delhi,Curry Kingdom,Fast Food,754.57,No,150.0,604.57,Card,86,24.97,4.5,2.3,Delayed
ORD823,2026-02-22,Pune,Urban Tandoor,Japanese,1217.19,,50.0,1167.19,Card,69,11.48,2.7,3.8,Delayed
ORD824,2026-02-22,Chennai,Curry Kingdom,Japanese,568.61,,,568.61,Card,73,18.25,4.3,2.1,Delayed
ORD825,2026-02-22,Mumbai,Pizza Palace,Chinese,1368.63,,150.0,1218.63,UPI,106,7.47,4.7,4.4,Delivered
ORD826,2026-02-22,Delhi,Pizza Palace,Indian,1534.1,,50.0,1484.1,Wallet,78,28.21,4.5,5.0,Cancelled
ORD827,2026-02-22,Bangalore,Sushi Spot,Fast Food,630.39,No,150.0,480.39,Card,109,23.68,3.1,2.4,Delivered
ORD828,2026-02-22,Hyderabad,Pizza Palace,Italian,364.05,No,0.0,364.05,Cash,103,21.07,3.6,2.7,Cancelled
ORD829,2026-02-22,Hyderabad,Curry Kingdom,Italian,1285.85,,0.0,1285.85,Wallet,79,5.0,4.2,4.7,Cancelled
ORD830,2026-02-22,Delhi,Curry Kingdom,Fast Food,1528.58,No,100.0,1428.58,UPI,36,14.84,3.4,3.1,Cancelled
ORD831,2026-02-22,Pune,Food Factory,Indian,1640.57,,0.0,1640.57,Wallet,31,17.16,2.9,4.5,Cancelled
ORD832,2026-02-22,Chennai,Sushi Spot,Chinese,812.92,,150.0,662.92,UPI,59,25.39,3.1,3.1,Delayed
ORD833,2026-02-22,Bangalore,Pizza Palace,Fast Food,1645.55,Yes,50.0,1595.55,Card,68,23.09,4.5,2.8,Delayed
ORD834,2026-02-22,Chennai,Curry Kingdom,Italian,527.86,No,100.0,427.86,Wallet,74,4.44,4.8,4.1,Cancelled
ORD835,2026-02-22,Chennai,Urban Tandoor,Italian,1133.41,,0.0,1133.41,Card,40,28.18,3.3,2.7,Delivered
ORD836,2026-02-22,Pune,Biryani House,Italian,1360.2,Yes,,1360.2,Wallet,32,10.63,4.8,4.5,Delivered
ORD837,2026-02-22,Mumbai,Biryani House,Japanese,564.37,,,564.37,Card,58,4.37,4.0,4.8,Delayed
ORD838,2026-02-22,Chennai,Pizza Palace,Japanese,1374.29,Yes,100.0,1274.29,UPI,95,19.8,3.1,4.0,Cancelled
ORD839,2026-02-22,Hyderabad,Curry Kingdom,Italian,1889.34,,50.0,1839.34,UPI,58,24.63,4.0,3.1,Cancelled
ORD840,2026-02-22,Mumbai,Food Factory,Italian,622.37,,50.0,572.37,Wallet,79,13.88,4.4,3.6,Delivered
ORD841,2026-02-22,Pune,Pizza Palace,Fast Food,1144.9,No,0.0,1144.9,Cash,51,3.03,3.5,2.5,Cancelled
ORD842,2026-02-22,Mumbai,Pizza Palace,Fast Food,440.1,,150.0,290.1,Cash,106,27.31,2.9,2.7,Delivered
ORD843,2026-02-22,Delhi,Pizza Palace,Fast Food,1108.81,,,1108.81,Card,80,17.15,3.1,3.5,Delivered
ORD844,2026-02-22,Mumbai,Urban Tandoor,Italian,1503.25,Yes,100.0,1403.25,UPI,87,10.08,4.6,2.2,Delivered
ORD845,2026-02-22,Delhi,Spice Hub,Indian,1009.53,Yes,100.0,909.53,Card,117,19.43,4.1,3.2,Delayed
ORD846,2026-02-22,Pune,Curry Kingdom,Italian,1541.94,No,50.0,1491.94,UPI,32,2.25,4.5,3.2,Cancelled
ORD847,2026-02-22,Pune,Curry Kingdom,Indian,971.22,Yes,0.0,971.22,UPI,59,20.08,2.5,4.8,Delivered
ORD848,2026-02-22,Mumbai,Biryani House,Italian,588.72,Yes,150.0,438.72,Card,18,23.28,3.8,3.3,Cancelled
ORD849,2026-02-22,Delhi,Burger Town,Japanese,611.58,Yes,50.0,561.58,UPI,110,8.96,4.8,2.6,Delivered
ORD850,2026-02-22,Mumbai,Sushi Spot,Italian,1786.06,Yes,50.0,1736.06,Cash,77,8.89,2.5,4.9,Delayed
ORD851,2026-02-22,Delhi,Sushi Spot,Italian,1936.63,Yes,,1936.63,Card,82,7.78,3.0,4.6,Cancelled
ORD852,2026-02-22,Mumbai,Curry Kingdom,Japanese,1667.79,,50.0,1617.79,Wallet,49,28.46,3.5,4.3,Delayed
ORD853,2026-02-22,Mumbai,Urban Tandoor,Chinese,641.97,No,100.0,541.97,UPI,17,29.93,3.0,3.4,Cancelled
ORD854,2026-02-22,Delhi,Spice Hub,Chinese,947.32,,,947.32,Wallet,119,6.74,2.7,4.7,Delivered
ORD855,2026-02-22,Mumbai,Biryani House,Fast Food,926.72,Yes,150.0,776.72,UPI,101,13.1,2.9,2.5,Delivered
ORD856,2026-02-22,Mumbai,Pizza Palace,Fast Food,923.57,Yes,50.0,873.57,Card,39,24.12,4.3,4.1,Delivered
ORD857,2026-02-22,Delhi,Curry Kingdom,Indian,780.01,,,780.01,Cash,55,2.52,2.9,3.0,Delivered
ORD858,2026-02-22,Chennai,Curry Kingdom,Fast Food,292.09,,0.0,292.09,Wallet,89,1.69,4.6,4.9,Cancelled
ORD859,2026-02-22,Pune,Curry Kingdom,Chinese,400.6,Yes,0.0,400.6,Card,78,9.12,3.2,2.1,Cancelled
ORD860,2026-02-22,Chennai,Curry Kingdom,Japanese,1864.8,No,,1864.8,UPI,89,13.18,2.5,4.6,Delayed
ORD861,2026-02-22,Chennai,Burger Town,Japanese,1502.64,,150.0,1352.64,Card,30,1.33,4.5,2.9,Cancelled
ORD862,2026-02-22,Mumbai,Curry Kingdom,Italian,224.48,Yes,150.0,74.47999999999999,UPI,90,11.56,3.9,2.0,Delayed
ORD863,2026-02-22,Delhi,Urban Tandoor,Fast Food,264.49,,50.0,214.49,UPI,41,21.57,3.2,4.7,Delayed
ORD864,2026-02-22,Hyderabad,Sushi Spot,Chinese,843.24,Yes,,843.24,UPI,60,6.64,2.7,3.2,Cancelled
ORD865,2026-02-22,Delhi,Urban Tandoor,Japanese,452.17,,150.0,302.17,UPI,77,7.51,3.1,4.5,Cancelled
ORD866,2026-02-22,Mumbai,Spice Hub,Italian,1871.24,No,150.0,1721.24,Wallet,94,6.6,2.6,3.9,Delivered
ORD867,2026-02-22,Mumbai,Spice Hub,Indian,681.55,Yes,0.0,681.55,Card,37,7.12,4.4,2.2,Delayed
ORD868,2026-02-22,Chennai,Pizza Palace,Italian,1061.19,,50.0,1011.19,Cash,51,22.1,3.7,4.1,Delivered
ORD869,2026-02-22,Delhi,Sushi Spot,Indian,1172.61,No,50.0,1122.61,Wallet,91,17.59,4.5,4.3,Delayed
ORD870,2026-02-22,Mumbai,Urban Tandoor,Japanese,434.71,,150.0,284.71,Card,34,22.28,3.4,3.2,Cancelled
ORD871,2026-02-22,Chennai,Spice Hub,Fast Food,382.3,No,150.0,232.3,Cash,32,2.64,2.6,3.2,Delivered
ORD872,2026-02-22,Hyderabad,Pizza Palace,Fast Food,1439.75,Yes,50.0,1389.75,Wallet,27,8.15,4.9,3.0,Cancelled
ORD873,2026-02-22,Chennai,Biryani House,Indian,774.03,Yes,50.0,724.03,Wallet,50,4.54,2.8,3.9,Delayed
ORD874,2026-02-22,Bangalore,Biryani House,Italian,1768.97,No,0.0,1768.97,Cash,93,24.96,4.2,4.5,Delivered
ORD875,2026-02-22,Chennai,Pizza Palace,Chinese,884.44,No,150.0,734.44,Wallet,34,20.04,3.8,2.2,Cancelled
ORD876,2026-02-22,Mumbai,Food Factory,Indian,214.64,Yes,50.0,164.64,Wallet,58,3.36,5.0,2.5,Delayed
ORD877,2026-02-22,Hyderabad,Sushi Spot,Italian,1978.58,Yes,150.0,1828.58,Card,33,5.9,3.4,4.3,Delivered
ORD878,2026-02-22,Pune,Burger Town,Fast Food,1088.1,Yes,,1088.1,UPI,45,9.39,3.7,3.9,Delivered
ORD879,2026-02-22,Delhi,Urban Tandoor,Chinese,910.7,Yes,50.0,860.7,Card,16,18.94,4.2,3.5,Cancelled
ORD880,2026-02-22,Pune,Spice Hub,Japanese,1342.99,No,0.0,1342.99,Card,53,28.1,4.2,4.5,Cancelled
ORD881,2026-02-22,Delhi,Urban Tandoor,Indian,1178.95,No,50.0,1128.95,Cash,18,18.49,3.8,2.8,Delayed
ORD882,2026-02-22,Chennai,Pizza Palace,Japanese,1021.26,Yes,0.0,1021.26,Wallet,89,29.77,3.2,2.6,Delayed
ORD883,2026-02-22,Mumbai,Curry Kingdom,Italian,1565.92,Yes,,1565.92,UPI,16,18.47,3.8,2.2,Cancelled
ORD884,2026-02-22,Delhi,Urban Tandoor,Indian,682.49,,,682.49,Cash,64,20.54,4.6,3.0,Delayed
ORD885,2026-02-22,Delhi,Pizza Palace,Chinese,1401.49,,150.0,1251.49,Card,68,18.49,4.2,3.7,Cancelled
ORD886,2026-02-22,Mumbai,Pizza Palace,Japanese,943.77,No,0.0,943.77,UPI,52,5.16,2.5,3.4,Delivered
ORD887,2026-02-22,Chennai,Spice Hub,Chinese,1894.66,,,1894.66,Cash,111,19.13,4.4,2.7,Delivered
ORD888,2026-02-22,Chennai,Pizza Palace,Japanese,260.9,No,0.0,260.9,Card,94,7.16,2.8,4.1,Delayed
ORD889,2026-02-22,Delhi,Sushi Spot,Indian,359.87,Yes,0.0,359.87,Cash,94,10.9,3.7,4.8,Cancelled
ORD890,2026-02-22,Pune,Burger Town,Chinese,764.15,,50.0,714.15,UPI,90,1.81,4.1,4.4,Cancelled
ORD891,2026-02-22,Pune,Sushi Spot,Italian,1707.73,,,1707.73,Wallet,53,19.31,3.6,3.6,Delayed
ORD892,2026-02-22,Delhi,Urban Tandoor,Japanese,473.1,,0.0,473.1,Card,41,19.37,4.5,3.2,Delayed
ORD893,2026-02-22,Bangalore,Spice Hub,Chinese,1641.06,Yes,50.0,1591.06,Card,115,17.73,3.9,3.5,Cancelled
ORD894,2026-02-22,Chennai,Pizza Palace,Italian,278.38,Yes,150.0,128.38,Card,92,25.35,2.8,4.4,Delayed
ORD895,2026-02-22,Bangalore,Curry Kingdom,Indian,1746.57,,100.0,1646.57,UPI,36,5.16,4.3,2.9,Delivered
ORD896,2026-02-22,Hyderabad,Biryani House,Indian,1122.12,Yes,150.0,972.1199999999999,Wallet,94,29.84,4.0,2.9,Cancelled
ORD897,2026-02-22,Chennai,Biryani House,Indian,1699.43,No,,1699.43,Card,34,28.43,3.2,2.0,Delivered
ORD898,2026-02-22,Pune,Spice Hub,Indian,653.12,,50.0,603.12,Wallet,73,27.8,3.3,2.4,Delayed
ORD899,2026-02-22,Pune,Urban Tandoor,Japanese,968.38,No,100.0,868.38,Cash,92,22.13,3.3,4.0,Cancelled
ORD900,2026-02-22,Mumbai,Urban Tandoor,Chinese,1179.67,,150.0,1029.67,Cash,85,4.66,4.5,4.8,Delivered
ORD901,2026-02-22,Pune,Sushi Spot,Fast Food,1002.24,,100.0,902.24,Wallet,58,19.84,2.8,3.2,Delivered
ORD902,2026-02-22,Chennai,Pizza Palace,Fast Food,1498.54,,100.0,1398.54,Cash,92,4.43,2.5,4.1,Cancelled
ORD903,2026-02-22,Mumbai,Spice Hub,Chinese,809.7,Yes,50.0,759.7,Card,97,5.3,2.7,4.4,Cancelled
ORD904,2026-02-22,Chennai,Biryani House,Italian,1804.65,No,150.0,1654.65,Card,98,17.41,3.8,2.3,Delivered
ORD905,2026-02-22,Hyderabad,Urban Tandoor,Japanese,1165.41,Yes,50.0,1115.41,Wallet,36,20.32,5.0,2.7,Delayed
ORD906,2026-02-22,Bangalore,Biryani House,Fast Food,871.31,No,50.0,821.31,Wallet,15,10.13,2.7,2.5,Delivered
ORD907,2026-02-22,Chennai,Urban Tandoor,Fast Food,1976.57,No,,1976.57,Wallet,102,12.74,2.7,2.2,Delivered
ORD908,2026-02-22,Pune,Pizza Palace,Chinese,1798.94,Yes,150.0,1648.94,Cash,81,24.56,3.3,2.9,Delivered
ORD909,2026-02-22,Bangalore,Urban Tandoor,Indian,895.0,,100.0,795.0,UPI,43,25.93,4.0,4.1,Delivered
ORD910,2026-02-22,Hyderabad,Curry Kingdom,Japanese,824.64,No,50.0,774.64,Wallet,74,4.72,3.9,4.1,Delivered
